County (copy),FACILITY NAME,Facility Id,COUNTY,TODAY POSITIVE RESIDENTS,CUMULATIVE POSITIVE RESIDENTS,COVID-RELATED RESIDENT DEATHS,TODAY POSITIVE HCW,CUMULATIVE POSITIVE HCW,COVID-RELATED HCW DEATHS,Record,Record (copy)
Placer,SIENA SKILLED NURSING & REHABILITATION CENTER,30001605,PLACER,0,0,0,0,<11,0,1,1
Placer,WESTVIEW HEALTHCARE CENTER,30000024,PLACER,0,0,0,0,<11,0,1,1
Plumas,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS D/P SNF,230000392,PLUMAS,0,0,0,0,<11,0,1,1
Plumas,SENECA DISTRICT HOSPITAL D/P SNF,230000227,PLUMAS,0,0,0,0,0,0,1,1
Riverside,ALTA VISTA HEALTHCARE & WELLNESS CENTRE,250000010,RIVERSIDE,0,<11,<11,0,<11,0,1,1
Riverside,ARLINGTON GARDENS CARE CENTER,250000015,RIVERSIDE,0,17,<11,0,27,0,1,1
Riverside,BANNING HEALTHCARE,250000016,RIVERSIDE,0,0,0,0,<11,0,1,1
Riverside,BLYTHE POST ACUTE LLC,250000022,RIVERSIDE,0,<11,0,0,<11,0,1,1
Riverside,BROOKDALE RANCHO MIRAGE,250001745,RIVERSIDE,0,<11,0,0,11,0,1,1
Riverside,CALIFORNIA NURSING & REHABILITATION CENTER,250000033,RIVERSIDE,<11,36,<11,0,24,0,1,1
Riverside,"CENTINELA GRAND, INC.",250000079,RIVERSIDE,0,0,0,0,<11,0,1,1
Riverside,CHERRY VALLEY HEALTHCARE,250000619,RIVERSIDE,0,27,<11,0,25,0,1,1
Riverside,COMMUNITY CARE AND REHABILITATION CENTER,250000043,RIVERSIDE,0,96,12,0,58,0,1,1
Riverside,COMMUNITY CARE ON PALM,250000019,RIVERSIDE,0,42,<11,0,26,0,1,1
Riverside,CORONA HEALTH CARE CENTER,250000045,RIVERSIDE,<11,22,<11,0,13,0,1,1
Riverside,CORONA POST ACUTE CENTER,250000026,RIVERSIDE,11,30,<11,0,18,0,1,1
Riverside,CORONA REGIONAL MEDICAL CENTER D/P SNF,250001276,RIVERSIDE,0,0,0,0,15,0,1,1
Riverside,CYPRESS GARDENS CARE CENTER,250000057,RIVERSIDE,0,49,<11,0,40,0,1,1
Riverside,DESERT REGIONAL MEDICAL CENTER D/P SNF,250000857,RIVERSIDE,14,16,<11,0,12,0,1,1
Riverside,DESERT SPRINGS HEALTHCARE & WELLNESS CENTRE,250000061,RIVERSIDE,0,42,<11,0,19,0,1,1
Riverside,DEVONSHIRE CARE CENTER,250000064,RIVERSIDE,<11,30,<11,0,12,0,1,1
Riverside,EXTENDED CARE HOSPITAL OF RIVERSIDE,250000051,RIVERSIDE,0,32,<11,0,32,<11,1,1
Riverside,HEMET VALLEY HEALTHCARE CENTER,250001502,RIVERSIDE,0,<11,0,0,<11,0,1,1
Riverside,HEMET VALLEY MEDICAL CENTER D/P SNF,250001363,RIVERSIDE,0,0,0,0,<11,0,1,1
Riverside,HIGHLAND SPRINGS CARE CENTER,250000284,RIVERSIDE,0,61,20,0,40,0,1,1
Riverside,INDIO NURSING AND REHABILITATION CENTER,250001382,RIVERSIDE,0,<11,<11,0,14,0,1,1
Riverside,JURUPA HILLS POST ACUTE,250000087,RIVERSIDE,27,34,<11,0,33,0,1,1
Riverside,LIFE CARE CENTER OF MENIFEE,250000098,RIVERSIDE,0,<11,0,0,<11,0,1,1
Riverside,MAGNOLIA REHABILITATION & NURSING CENTER,250000077,RIVERSIDE,11,37,<11,0,28,0,1,1
Riverside,MANORCARE HEALTH SERVICES-HEMET,250000567,RIVERSIDE,0,<11,<11,0,<11,0,1,1
Riverside,MANORCARE HEALTH SERVICES-PALM DESERT,250000634,RIVERSIDE,22,88,12,0,43,0,1,1
Riverside,MEADOWBROOK HEALTH CARE CENTER,250000078,RIVERSIDE,0,<11,0,0,0,0,1,1
Riverside,MIRAVILLA CARE CENTER,250000148,RIVERSIDE,0,0,0,0,0,0,1,1
Riverside,MISSION CARE CENTER,250000270,RIVERSIDE,0,0,0,0,<11,0,1,1
Riverside,MONTEREY PALMS HEALTH CARE CENTER,250000723,RIVERSIDE,13,70,17,0,39,0,1,1
Riverside,MURRIETA HEALTH AND REHABILITATION CENTER,250001724,RIVERSIDE,0,<11,<11,0,<11,0,1,1
Riverside,PALM GROVE HEALTHCARE,250000110,RIVERSIDE,0,24,<11,0,<11,0,1,1
Riverside,PALM SPRINGS HEALTHCARE & REHABILITATION CENTER,250000092,RIVERSIDE,0,<11,0,0,15,0,1,1
Riverside,PALM TERRACE CARE CENTER,250000072,RIVERSIDE,16,30,<11,0,15,0,1,1
Riverside,PREMIER CARE CENTER FOR PALM SPRINGS,250000039,RIVERSIDE,<11,41,12,0,24,<11,1,1
Riverside,RAMONA REHABILITATION AND POST ACUTE CARE CENTER,250000141,RIVERSIDE,<11,31,<11,0,22,0,1,1
Riverside,RANCHO MIRAGE HEALTH AND REHABILITATION CENTER,250000299,RIVERSIDE,0,<11,<11,0,<11,0,1,1
Riverside,RIVERSIDE BEHAVIORAL HEALTHCARE CENTER,250000021,RIVERSIDE,<11,30,0,0,20,0,1,1
Riverside,"RIVERSIDE HEIGHTS HEALTHCARE CENTER, LLC",250000081,RIVERSIDE,0,<11,0,0,<11,<11,1,1
Riverside,RIVERSIDE POSTACUTE CARE,250000073,RIVERSIDE,0,34,0,0,41,0,1,1
Riverside,RIVERSIDE VILLAGE HEALTHCARE CENTER,250000673,RIVERSIDE,0,<11,0,0,<11,0,1,1
Riverside,RIVERWALK POST ACUTE,250000091,RIVERSIDE,11,68,16,<11,43,0,1,1
Riverside,SAN JACINTO HEALTHCARE,250000283,RIVERSIDE,<11,<11,0,0,13,0,1,1
Riverside,THE BRADLEY GARDENS,250000041,RIVERSIDE,0,0,0,0,<11,0,1,1
Riverside,THE GROVE CARE AND WELLNESS,250000095,RIVERSIDE,0,<11,0,0,<11,0,1,1
Riverside,THE SPRINGS AT THE CARLOTTA,250000260,RIVERSIDE,0,0,0,0,11,0,1,1
Riverside,THE SPRINGS HEALTH AND REHABILITATION CENTER,630017935,RIVERSIDE,0,<11,0,0,<11,0,1,1
Riverside,THE VILLAGE HEALTHCARE CENTER,250000902,RIVERSIDE,0,0,0,0,<11,0,1,1
Riverside,VALENCIA GARDENS HEALTH CARE CENTER,250000036,RIVERSIDE,13,62,<11,0,23,0,1,1
Riverside,VILLA HEALTH CARE CENTER,250000153,RIVERSIDE,14,38,0,0,52,0,1,1
Riverside,VISTA PACIFICA CENTER,250000155,RIVERSIDE,0,<11,0,0,<11,0,1,1
Riverside,VISTA PACIFICA CONVALESCENT HOSPITAL,250000154,RIVERSIDE,0,<11,0,0,<11,0,1,1
Riverside,RANCHO BELLAGIO POST ACUTE,630018536,RIVERSIDE,0,0,0,0,<11,<11,1,1
Sacramento,ACC CARE CENTER,30001829,SACRAMENTO,0,<11,0,0,21,0,1,1
Sacramento,ADVANCED HEALTH CARE OF SACRAMENTO,630017757,SACRAMENTO,0,0,0,0,0,0,1,1
Sacramento,AMERICAN RIVER CENTER,30001004,SACRAMENTO,0,0,0,0,0,0,1,1
Sacramento,APPLEWOOD POST ACUTE,100000089,SACRAMENTO,0,0,0,0,0,0,1,1
Sacramento,ARDEN POST ACUTE REHAB,100000025,SACRAMENTO,<11,<11,<11,0,<11,0,1,1
Sacramento,ASBURY PARK NURSING AND REHABILITATION CENTER,100000001,SACRAMENTO,0,<11,0,0,<11,0,1,1
Sacramento,BRIARWOOD POST ACUTE,100000091,SACRAMENTO,0,0,0,0,<11,0,1,1
Sacramento,BRUCEVILLE TERRACE - D/P SNF OF METHODIST HOSPITAL,30000854,SACRAMENTO,<11,11,<11,0,14,0,1,1
Sacramento,CAPITAL TRANSITIONAL CARE,100000962,SACRAMENTO,0,11,0,0,12,0,1,1
Sacramento,CASA COLOMA HEALTH CARE CENTER,100000021,SACRAMENTO,0,29,<11,0,<11,0,1,1
Sacramento,COLLEGE OAK NURSING AND REHABILITATION CENTER,30000005,SACRAMENTO,0,0,0,0,0,0,1,1
Sacramento,DOUBLE TREE POST ACUTE CARE CENTER,100000059,SACRAMENTO,0,<11,0,0,<11,0,1,1
Sacramento,DYCORA TRANSITIONAL HEALTH - GALT,100000092,SACRAMENTO,0,<11,0,0,<11,0,1,1
Sacramento,ESKATON CARE CENTER FAIR OAKS,30000071,SACRAMENTO,<11,16,<11,0,13,0,1,1
Sacramento,ESKATON CARE CENTER GREENHAVEN,100000057,SACRAMENTO,0,0,0,0,<11,0,1,1
Sacramento,ESKATON CARE CENTER MANZANITA,30000053,SACRAMENTO,0,<11,0,0,<11,0,1,1
Sacramento,ESKATON VILLAGE CARE CENTER,30001131,SACRAMENTO,0,0,0,0,<11,0,1,1
Sacramento,FOLSOM CARE CENTER,30000060,SACRAMENTO,0,0,0,0,0,0,1,1
Sacramento,GRAMERCY COURT,30001831,SACRAMENTO,0,0,0,0,<11,0,1,1
Sacramento,MANORCARE HEALTH SERVICES (CITRUS HEIGHTS),30000820,SACRAMENTO,0,0,0,0,0,0,1,1
Sacramento,MCKINLEY PARK CARE CENTER,100000093,SACRAMENTO,0,0,0,0,0,0,1,1
Sacramento,MID-TOWN OAKS POST-ACUTE,30001168,SACRAMENTO,0,0,0,0,<11,0,1,1
Sacramento,MISSION CARMICHAEL HEALTHCARE CENTER,30000028,SACRAMENTO,0,<11,0,0,<11,0,1,1
Sacramento,MOUNTAIN MANOR SENIOR RESIDENCE,30000165,SACRAMENTO,0,0,0,0,0,0,1,1
Sacramento,NORWOOD PINES ALZHEIMERS CENTER,30000019,SACRAMENTO,0,<11,0,0,<11,0,1,1
Sacramento,PIONEER HOUSE,100000084,SACRAMENTO,0,0,0,0,<11,0,1,1
Sacramento,RIVER POINTE POST-ACUTE,30000076,SACRAMENTO,0,0,0,0,0,0,1,1
Sacramento,SACRAMENTO POST-ACUTE,30000067,SACRAMENTO,0,<11,0,0,<11,0,1,1
Sacramento,SAINT CLAIRE'S NURSING CENTER,30001827,SACRAMENTO,0,0,0,0,<11,0,1,1
Sacramento,SAYLOR LANE HEALTHCARE CENTER,100000097,SACRAMENTO,0,<11,0,0,0,0,1,1
Sacramento,SHERWOOD HEALTHCARE CENTER,100000070,SACRAMENTO,0,0,0,0,0,0,1,1
Sacramento,UNIVERSITY POST-ACUTE REHAB,100000002,SACRAMENTO,0,0,0,0,<11,0,1,1
Sacramento,WHITNEY OAKS CARE CENTER,30000105,SACRAMENTO,11,20,<11,0,14,0,1,1
Sacramento,WINDSOR CARE CENTER OF SACRAMENTO,30000160,SACRAMENTO,0,0,0,0,0,0,1,1
Sacramento,WINDSOR EL CAMINO CARE CENTER,30000046,SACRAMENTO,<11,11,<11,0,11,0,1,1
Sacramento,WINDSOR ELK GROVE CARE AND REHABILITATION CENTER,100000048,SACRAMENTO,<11,<11,0,0,<11,0,1,1
Sacramento,WOODSIDE HEALTHCARE CENTER,30001821,SACRAMENTO,0,0,0,0,<11,0,1,1
Sacramento,"CARMICHAEL POST ACUTE, LLC",30000020,SACRAMENTO,0,0,0,0,0,0,1,1
San Benito,HAZEL HAWKINS MEMORIAL HOSPITAL D/P SNF,70001365,SAN BENITO,0,0,0,0,0,0,1,1
San Benito,HAZEL HAWKINS MEMORIAL HOSPITAL D/P SNF,70000060,SAN BENITO,0,0,<11,0,<11,0,1,1
San Bernardino,APPLE VALLEY POST ACUTE CENTER,240001011,SAN BERNARDINO,30,36,<11,<11,36,0,1,1
San Bernardino,"ARROWHEAD HEALTHCARE CENTER, LLC",240000106,SAN BERNARDINO,0,0,0,0,<11,0,1,1
San Bernardino,ASISTENCIA VILLA REHABILITATION AND CARE CENTER,240000700,SAN BERNARDINO,<11,41,<11,0,29,0,1,1
San Bernardino,BEAR VALLEY COMMUNITY HOSPITAL D/P SNF,240000979,SAN BERNARDINO,0,0,0,0,0,0,1,1
San Bernardino,BROOKSIDE HEALTHCARE CENTER,240000032,SAN BERNARDINO,22,35,<11,11,16,0,1,1
San Bernardino,CALIMESA POST ACUTE,240000023,SAN BERNARDINO,0,43,<11,0,<11,0,1,1
San Bernardino,CEDAR MOUNTAIN POST ACUTE,240001032,SAN BERNARDINO,0,91,23,0,34,<11,1,1
San Bernardino,CITRUS NURSING CENTER,240000038,SAN BERNARDINO,0,43,<11,0,27,0,1,1
San Bernardino,COMMUNITY CONVALESCENT CENTER OF SAN BERNARDINO,240000093,SAN BERNARDINO,<11,<11,0,0,<11,0,1,1
San Bernardino,COMMUNITY EXTENDED CARE HOSPITAL OF MONTCLAIR,240000287,SAN BERNARDINO,37,36,<11,0,32,0,1,1
San Bernardino,COMMUNITY HOSPITAL OF SAN BERNARDINO D/P SNF,240001089,SAN BERNARDINO,0,<11,<11,0,15,0,1,1
San Bernardino,COUNTRY VILLA HACIENDA HEALTHCARE CENTER,240000058,SAN BERNARDINO,<11,<11,0,0,<11,0,1,1
San Bernardino,CREEKSIDE CARE CENTER,240000031,SAN BERNARDINO,0,0,0,0,<11,0,1,1
San Bernardino,DEL ROSA VILLA,240000059,SAN BERNARDINO,24,33,<11,0,34,<11,1,1
San Bernardino,GRAND TERRACE HEALTH CARE CENTER,240000063,SAN BERNARDINO,18,49,<11,0,26,0,1,1
San Bernardino,HEALTHCARE CENTER OF BELLA VISTA,240000018,SAN BERNARDINO,0,0,0,0,<11,0,1,1
San Bernardino,HERITAGE GARDENS HEALTH CARE CENTER,240000065,SAN BERNARDINO,0,<11,0,0,<11,0,1,1
San Bernardino,HERITAGE PARK NURSING CENTER,240001081,SAN BERNARDINO,0,0,0,0,<11,0,1,1
San Bernardino,HI-DESERT MEDICAL CENTER D/P SNF,240000925,SAN BERNARDINO,<11,17,<11,0,11,0,1,1
San Bernardino,HIGHLAND CARE CENTER OF REDLANDS,240000020,SAN BERNARDINO,0,28,12,0,16,<11,1,1
San Bernardino,HIGHLAND PALMS HEALTHCARE CENTER,240000068,SAN BERNARDINO,<11,45,<11,0,20,0,1,1
San Bernardino,HILLCREST NURSING HOME,240000066,SAN BERNARDINO,<11,<11,0,0,<11,0,1,1
San Bernardino,INLAND CHRISTIAN HOME,240000071,SAN BERNARDINO,0,<11,0,0,<11,0,1,1
San Bernardino,KNOLLS WEST POST ACUTE LLC,240000365,SAN BERNARDINO,0,0,0,0,<11,0,1,1
San Bernardino,LAS COLINAS POST ACUTE,240000094,SAN BERNARDINO,19,50,17,0,24,0,1,1
San Bernardino,LAUREL CONVALESCENT HOSPITAL,240000285,SAN BERNARDINO,0,<11,<11,0,<11,0,1,1
San Bernardino,LEGACY POST-ACUTE REHABILITATION CENTER,240000097,SAN BERNARDINO,0,38,<11,0,20,0,1,1
San Bernardino,LINDA VALLEY CARE CENTER,240000075,SAN BERNARDINO,0,46,<11,0,18,0,1,1
San Bernardino,MEADOWS RIDGE CARE CENTER,240000089,SAN BERNARDINO,0,60,<11,0,34,0,1,1
San Bernardino,MEDICAL CENTER CONVALESCENT HOSPITAL,240000080,SAN BERNARDINO,<11,66,<11,0,23,0,1,1
San Bernardino,MILL CREEK MANOR,240000029,SAN BERNARDINO,0,<11,<11,0,<11,0,1,1
San Bernardino,MONTCLAIR MANOR CARE CENTER,240000085,SAN BERNARDINO,<11,36,<11,<11,14,0,1,1
San Bernardino,MOUNTAINS COMMUNITY HOSPITAL D/P SNF,240000991,SAN BERNARDINO,0,0,0,0,0,0,1,1
San Bernardino,ONTARIO HEALTHCARE CENTER,240000090,SAN BERNARDINO,0,<11,<11,0,<11,0,1,1
San Bernardino,PLYMOUTH VILLAGE,240000096,SAN BERNARDINO,0,<11,<11,0,<11,0,1,1
San Bernardino,RANCHO MESA CARE CENTER,240000013,SAN BERNARDINO,0,<11,0,0,<11,0,1,1
San Bernardino,RECHE CANYON REGIONAL REHAB CENTER,240000873,SAN BERNARDINO,41,96,14,0,51,0,1,1
San Bernardino,REDLANDS COMMUNITY HOSPITAL D/P SNF,240001393,SAN BERNARDINO,0,0,0,0,<11,0,1,1
San Bernardino,REDLANDS HEALTHCARE CENTER,240000150,SAN BERNARDINO,<11,59,13,0,39,<11,1,1
San Bernardino,RIALTO POST ACUTE CENTER,240000047,SAN BERNARDINO,<11,104,<11,0,65,0,1,1
San Bernardino,RIMROCK VILLA CONVALESCENT HOSPITAL,240000286,SAN BERNARDINO,0,0,0,0,0,0,1,1
San Bernardino,SHANDIN HILLS BEHAVIOR THERAPY CENTER,240000143,SAN BERNARDINO,0,0,0,0,<11,0,1,1
San Bernardino,SIERRA VISTA,240000099,SAN BERNARDINO,0,<11,0,0,<11,0,1,1
San Bernardino,SPRING VALLEY POST ACUTE LLC,240000060,SAN BERNARDINO,0,<11,<11,0,<11,0,1,1
San Bernardino,TERRACINA POST ACUTE,240000650,SAN BERNARDINO,0,135,<11,0,71,<11,1,1
San Bernardino,TOTALLY KIDS REHABILITATION HOSPITAL - D/P SNF,240000107,SAN BERNARDINO,0,0,0,0,<11,0,1,1
San Bernardino,TRELLIS CHINO,630017516,SAN BERNARDINO,0,<11,0,0,<11,0,1,1
San Bernardino,UPLAND REHABILITATION AND CARE CENTER,240000289,SAN BERNARDINO,0,<11,0,0,20,0,1,1
San Bernardino,VALLEY CARE CENTER,240000252,SAN BERNARDINO,0,<11,<11,0,<11,0,1,1
San Bernardino,VALLEY HEALTHCARE CENTER,240000152,SAN BERNARDINO,13,67,12,0,44,0,1,1
San Bernardino,VETERANS HOME OF CALIFORNIA - BARSTOW,170001867,SAN BERNARDINO,0,0,0,0,0,0,1,1
San Bernardino,VILLA MESA CARE CENTER,240000145,SAN BERNARDINO,20,56,<11,0,20,0,1,1
San Bernardino,WATERMAN CANYON POST ACUTE,240000156,SAN BERNARDINO,0,16,0,0,19,0,1,1
San Bernardino,YUCCA VALLEY NURSING,240000682,SAN BERNARDINO,0,46,<11,0,25,0,1,1
San Diego,ABBY GARDENS HEALTHCARE CENTER,80000056,SAN DIEGO,0,<11,0,0,<11,0,1,1
San Diego,AMAYA SPRINGS HEALTH CARE CENTER,90000102,SAN DIEGO,0,0,0,0,0,0,1,1
San Diego,ARBOR HILLS NURSING CENTER,80000070,SAN DIEGO,<11,<11,0,0,16,0,1,1
San Diego,ARROYO VISTA NURSING CENTER,90000029,SAN DIEGO,0,0,0,0,0,0,1,1
San Diego,ASTOR HEALTHCARE CENTER,80000761,SAN DIEGO,<11,<11,0,0,<11,<11,1,1
San Diego,AVIARA HEALTHCARE CENTER,80000077,SAN DIEGO,<11,<11,0,0,<11,0,1,1
San Diego,AVOCADO POST ACUTE,90000020,SAN DIEGO,33,103,15,0,45,0,1,1
San Diego,BALBOA NURSING & REHABILITATION CENTER,90000065,SAN DIEGO,0,43,<11,0,25,0,1,1
San Diego,BELLA VISTA HEALTH CENTER,90000044,SAN DIEGO,0,<11,0,0,<11,0,1,1
San Diego,BOULDER CREEK POST ACUTE,80000007,SAN DIEGO,0,<11,0,0,<11,0,1,1
San Diego,BRIGHTON PLACE SAN DIEGO,90000051,SAN DIEGO,0,56,<11,0,<11,0,1,1
San Diego,BRIGHTON PLACE SPRING VALLEY,90000083,SAN DIEGO,15,28,<11,0,12,0,1,1
San Diego,BROOKDALE CARLSBAD,80001502,SAN DIEGO,0,0,0,0,<11,0,1,1
San Diego,BROOKDALE CARMEL VALLEY,80001515,SAN DIEGO,0,0,0,0,0,0,1,1
San Diego,CARLSBAD BY THE SEA,80000073,SAN DIEGO,0,0,0,0,<11,0,1,1
San Diego,CARMEL MOUNTAIN REHABILITATION & HEALTHCARE CENTER,80000692,SAN DIEGO,0,0,0,0,0,0,1,1
San Diego,CASA DE LAS CAMPANAS,80000685,SAN DIEGO,<11,<11,0,0,<11,0,1,1
San Diego,CASTLE MANOR NURSING & REHABILITATION CENTER,90000475,SAN DIEGO,0,<11,0,0,38,0,1,1
San Diego,COMMUNITY CARE CENTER,90000041,SAN DIEGO,0,<11,0,0,<11,0,1,1
San Diego,COTTONWOOD CANYON HEALTHCARE CENTER,90000074,SAN DIEGO,0,<11,0,0,11,0,1,1
San Diego,COUNTRY HILLS POST ACUTE,80000820,SAN DIEGO,0,85,<11,0,27,0,1,1
San Diego,COUNTRY MANOR LA MESA HEALTHCARE CENTER,80000031,SAN DIEGO,<11,31,<11,0,<11,0,1,1
San Diego,EDGEMOOR HOSPITAL DP/SNF,90000018,SAN DIEGO,0,<11,0,0,16,0,1,1
San Diego,ENCINITAS NURSING AND REHABILITATION CENTER,80000001,SAN DIEGO,0,0,0,0,0,0,1,1
San Diego,ESCONDIDO POST ACUTE REHAB,80000030,SAN DIEGO,0,<11,0,0,<11,0,1,1
San Diego,FALLBROOK SKILLED NURSING,80000053,SAN DIEGO,<11,<11,0,0,<11,0,1,1
San Diego,FREDERICKA MANOR CARE CENTER,90000054,SAN DIEGO,0,<11,0,0,<11,0,1,1
San Diego,FRIENDSHIP MANOR NURSING & REHABILITATION CENTER,90000058,SAN DIEGO,0,<11,<11,0,<11,0,1,1
San Diego,GLENBROOK,80001751,SAN DIEGO,0,0,0,0,<11,0,1,1
San Diego,GOLDEN HILL SUBACUTE & REHABILITATION CENTER,90000061,SAN DIEGO,0,<11,0,0,20,0,1,1
San Diego,"GRANITE HILLS HEALTHCARE & WELLNESS CENTRE, LLC",90000086,SAN DIEGO,0,0,0,0,<11,0,1,1
San Diego,GROSSMONT GARDENS,80000752,SAN DIEGO,0,0,0,0,<11,0,1,1
San Diego,GROSSMONT HOSPITAL D/P SNF,80001107,SAN DIEGO,0,0,0,0,0,0,1,1
San Diego,GROSSMONT POST ACUTE CARE,80000032,SAN DIEGO,0,0,0,0,<11,0,1,1
San Diego,HILLCREST HEIGHTS HEALTHCARE CENTER,90000004,SAN DIEGO,0,<11,0,0,<11,0,1,1
San Diego,HILLCREST MANOR SANITARIUM,90000064,SAN DIEGO,0,0,0,0,<11,0,1,1
San Diego,"JACOB HEALTH CARE CENTER, LP",90000076,SAN DIEGO,0,<11,0,0,<11,0,1,1
San Diego,KEARNY MESA CONVALESCENT AND NURSING HOME,80000068,SAN DIEGO,0,<11,0,0,<11,0,1,1
San Diego,LA JOLLA NURSING AND REHABILITATION CENTER,80000087,SAN DIEGO,0,0,0,0,<11,0,1,1
San Diego,LA MESA HEALTHCARE CENTER,90000057,SAN DIEGO,<11,<11,0,0,<11,0,1,1
San Diego,LA PALOMA HEALTHCARE CENTER,80000089,SAN DIEGO,0,0,0,0,<11,0,1,1
San Diego,LAKESIDE SPECIAL CARE CENTER,80000059,SAN DIEGO,0,<11,0,0,<11,0,1,1
San Diego,LEMON GROVE CARE & REHABILATION CENTER,90000071,SAN DIEGO,<11,13,<11,0,13,0,1,1
San Diego,LIFE CARE CENTER OF ESCONDIDO,80000222,SAN DIEGO,0,0,0,0,<11,0,1,1
San Diego,LIFE CARE CENTER OF VISTA,80000099,SAN DIEGO,0,0,0,0,13,0,1,1
San Diego,MAGNOLIA POST ACUTE CARE,90000003,SAN DIEGO,38,56,<11,0,26,0,1,1
San Diego,MEADOWBROOK VILLAGE CHRISTIAN RETIREMENT COMMUNITY,630016417,SAN DIEGO,0,0,0,0,<11,0,1,1
San Diego,MISSION HILLS POST ACUTE CARE,90000039,SAN DIEGO,0,<11,0,0,<11,0,1,1
San Diego,MONTE VISTA LODGE,90000005,SAN DIEGO,0,0,0,0,0,0,1,1
San Diego,MOUNT MIGUEL COVENANT VILLAGE HEALTH FACILITY,90000006,SAN DIEGO,0,0,0,0,<11,0,1,1
San Diego,PALOMAR HEIGHTS POST ACUTE REHAB,80000066,SAN DIEGO,0,<11,0,0,<11,0,1,1
San Diego,PALOMAR VISTA HEALTHCARE CENTER,80000050,SAN DIEGO,0,13,<11,0,<11,0,1,1
San Diego,PARADISE VALLEY HEALTH CARE CENTER,90000010,SAN DIEGO,0,<11,<11,0,<11,0,1,1
San Diego,PARKSIDE HEALTH AND WELLNESS CENTER,90000034,SAN DIEGO,0,0,0,0,0,0,1,1
San Diego,PARKWAY HILLS NURSING & REHABILITATION,80000062,SAN DIEGO,0,0,0,0,<11,0,1,1
San Diego,POWAY HEALTHCARE CENTER,80000012,SAN DIEGO,0,0,0,0,<11,0,1,1
San Diego,RADY CHILDREN'S CONVALESCENT HOSPITAL D/P SNF,80000035,SAN DIEGO,0,<11,0,0,<11,0,1,1
San Diego,REDWOOD TERRACE HEALTH CENTER,80000014,SAN DIEGO,0,<11,0,0,<11,0,1,1
San Diego,REMINGTON CLUB HEALTH CENTER,80000642,SAN DIEGO,0,0,0,0,<11,0,1,1
San Diego,REO VISTA HEALTHCARE CENTER,90000009,SAN DIEGO,<11,118,16,0,40,0,1,1
San Diego,SAN DIEGO POST-ACUTE CENTER,90000063,SAN DIEGO,0,0,0,0,<11,0,1,1
San Diego,SHARP CHULA VISTA MEDICAL CENTER D/P SNF,90000416,SAN DIEGO,0,<11,0,0,<11,0,1,1
San Diego,SOMERSET SUBACUTE AND CARE,90000105,SAN DIEGO,0,0,0,0,0,0,1,1
San Diego,SOUTH BAY POST ACUTE CARE,90000107,SAN DIEGO,0,<11,0,0,<11,0,1,1
San Diego,ST. PAUL'S HEALTH CARE CENTER,90000084,SAN DIEGO,0,0,0,0,<11,0,1,1
San Diego,STANFORD COURT SKILLED NURSING & REHAB CENTER,80000617,SAN DIEGO,0,0,0,0,<11,0,1,1
San Diego,THE BRADLEY COURT,80000094,SAN DIEGO,0,22,<11,0,12,0,1,1
San Diego,THE COVE AT LA JOLLA,80000037,SAN DIEGO,0,0,0,0,<11,0,1,1
San Diego,THE DOROTHY AND JOSEPH GOLDBERG HEALTHCARE CENTER,80000835,SAN DIEGO,0,0,0,0,<11,0,1,1
San Diego,THE PAVILION AT OCEAN POINT,90000011,SAN DIEGO,0,0,0,0,<11,0,1,1
San Diego,THE ROYAL HOME,80000017,SAN DIEGO,13,13,0,0,<11,0,1,1
San Diego,THE SHORES POST-ACUTE,80000060,SAN DIEGO,<11,15,<11,0,18,0,1,1
San Diego,THE SPRINGS AT PACIFIC REGENT,80000962,SAN DIEGO,30,69,<11,0,<11,0,1,1
San Diego,UNIVERSITY CARE CENTER,90000046,SAN DIEGO,<11,<11,0,0,<11,0,1,1
San Diego,VALLE VISTA CONVALESCENT HOSPITAL,80000090,SAN DIEGO,0,0,0,0,0,0,1,1
San Diego,VETERANS HOME OF CALIFORNIA - CHULA VISTA,170001870,SAN DIEGO,0,<11,0,0,12,0,1,1
San Diego,VI AT LA JOLLA VILLAGE,80001692,SAN DIEGO,0,0,0,0,<11,0,1,1
San Diego,VICTORIA POST ACUTE CARE,90000104,SAN DIEGO,0,47,21,0,42,0,1,1
San Diego,VILLA CORONADO D/P SNF,90000324,SAN DIEGO,0,<11,<11,0,<11,0,1,1
San Diego,VILLA LAS PALMAS HEALTHCARE CENTER,90000028,SAN DIEGO,0,0,0,0,<11,0,1,1
San Diego,VILLA POMERADO D/P SNF,80000679,SAN DIEGO,0,0,0,0,0,0,1,1
San Diego,VILLA RANCHO BERNARDO CARE CENTER,80000694,SAN DIEGO,0,47,<11,0,32,0,1,1
San Diego,VILLAGE SQUARE HEALTHCARE CENTER,80000801,SAN DIEGO,0,0,0,0,<11,0,1,1
San Diego,VISTA KNOLL SPECIALIZED CARE FACILITY,80000795,SAN DIEGO,0,<11,0,0,<11,0,1,1
San Diego,WHITE SANDS OF LA JOLLA,80000100,SAN DIEGO,0,0,0,0,<11,0,1,1
San Diego,WINDSOR GARDENS CONVALESCENT CENTER OF SAN DIEGO,90000042,SAN DIEGO,0,63,17,0,26,<11,1,1
San Francisco,CALIFORNIA PACIFIC MEDICAL CENTER - DAVIES CAMPUS HOSPITAL D/P SNF,220000205,SAN FRANCISCO,0,0,0,0,<11,0,1,1
